LotFrontage,OverallCond,YearRemodAdd,MasVnrArea,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SalePrice,MSZoningBin,LotShapeBin,NeighborhoodBin,HouseStyleBin,RoofStyleBin,MasVnrTypeBin,ExterQualBin,FoundationBin,BsmtQualBin,BsmtCondBin,BsmtExposureBin,BsmtFinType1Bin,BsmtFinType2Bin,HeatingQCBin,CentralAirBin,ElectricalBin,KitchenQualBin,GarageTypeBin,GarageFinishBin,GarageQualBin,PavedDriveBin,FenceBin,SaleTypeBin,MSSubClassBin,HowOld,BsmtType1Info,AllBaths,Porches,AverageRoomSize,NonObligatoryRooms,ExteriorMatAdd,FireplaceInfoAdd,OverallQualSimple,GarageCarsSimple,1stFlrSFNorm,LotAreaNorm
0.0,5,1996,22.0,0,384,384,670,7.29641326877392,0,0,2,1,3,1,120,72,0,0,0,700,12.034691028774553,4,2,4,2,1,1,2,2,4,3,2,3,3,4,2,2,2,3,4,3,3,2,1,3,15,0,2.5,72,184.25,3.0,3,4,7,2,6.6895992691789665,9.051461866908694
121.0,5,1992,284.0,0,1288,1288,1116,7.790696031174738,0,0,2,1,4,1,127,82,0,0,0,0,12.468436909997665,4,1,7,3,2,1,3,1,4,3,2,3,3,5,2,2,3,3,2,3,3,2,1,4,16,0,2.5,82,241.7,4.0,3,4,8,2,7.170888478512505,9.684086987500752
122.0,5,2005,0.0,0,684,684,876,7.353081920515432,0,0,2,1,3,1,100,38,0,0,0,0,12.066810578196666,4,2,4,3,1,1,3,2,4,3,4,3,3,5,2,2,3,3,4,3,3,2,1,4,5,0,2.5,38,222.85714285714286,2.0,6,5,6,2,6.52795791762255,9.385301574363845
40.0,5,2009,76.0,0,612,612,612,7.110696122978827,0,0,2,1,2,1,0,234,0,0,0,0,12.010665849187564,5,1,6,3,1,3,3,2,4,3,4,3,3,5,2,2,3,2,3,3,3,2,2,2,1,0,2.5,234,244.8,1.0,6,1,6,2,6.416732282512326,8.281977058867758
105.0,2,1982,0.0,0,1013,1013,0,7.3310603052186325,0,0,1,0,2,1,0,0,156,0,0,0,11.350406535472453,1,2,1,1,2,1,1,1,3,2,2,3,3,3,1,2,1,1,1,1,1,1,1,2,95,0,1.0,156,218.0,3.0,4,1,3,0,6.920671504248683,9.044403844431551
60.0,5,1995,0.0,0,402,990,0,6.898714534329988,1,0,1,0,3,1,0,0,0,0,0,0,11.724805824005728,4,1,5,1,1,1,2,2,4,3,2,4,3,5,2,2,2,1,1,1,3,2,1,3,14,2352,2.0,0,165.0,1.0,6,1,4,0,6.897704943128636,8.996032669324372
60.0,5,1950,0.0,0,0,0,0,6.947937068614969,0,0,1,0,2,1,0,29,0,0,0,0,11.607326140391713,4,1,3,1,1,1,2,1,1,1,1,1,1,3,2,1,2,2,2,3,3,2,1,3,57,0,1.0,29,208.0,1.0,3,1,4,2,6.946975992135418,8.881975184248867
85.0,3,1961,203.0,0,635,1235,0,7.119635638017636,0,0,1,0,2,1,0,0,0,0,0,0,11.498826540590727,4,1,3,1,2,1,2,1,3,3,2,3,3,3,2,2,2,3,2,3,3,1,1,3,46,1800,1.0,0,176.42857142857142,3.0,3,1,5,2,7.118826249062078,9.04793908261736
80.0,7,2006,0.0,0,163,876,0,6.872128101338986,1,0,1,0,2,1,0,0,44,0,0,0,12.004568269319446,4,2,5,1,1,1,2,1,4,3,2,3,3,5,2,2,2,2,2,3,3,2,1,1,89,2139,2.0,44,160.66666666666666,2.0,2,1,5,2,6.871091294610546,9.500095294588894
60.0,6,1998,0.0,0,168,1214,1031,7.73718007783463,0,1,2,0,4,2,0,0,0,0,99,0,11.804848531679264,1,1,2,3,2,1,2,1,3,2,3,3,3,5,1,2,2,2,2,3,3,2,1,2,98,3138,2.5,99,229.1,3.0,2,5,6,2,7.138866999945524,8.881975184248867
69.0,5,1997,0.0,0,176,824,881,7.488293515159428,1,0,2,1,3,1,0,162,0,0,0,0,12.229545001715316,4,2,5,3,1,1,2,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,11,2592,3.5,162,223.25,3.0,6,1,6,2,6.807934943699926,9.141847375530883
0.0,8,1993,68.0,0,370,680,790,7.293697720601438,0,0,2,1,3,1,232,63,0,0,0,480,12.128111104060462,4,2,4,3,1,1,4,2,4,4,2,3,3,4,2,2,2,3,4,3,3,2,1,4,17,930,2.5,63,210.0,2.0,6,4,6,2,6.522092798170152,9.186662244621605
78.0,5,1999,183.0,0,426,1588,0,7.370860166536716,0,0,2,0,3,1,158,29,0,0,0,0,12.273731294003989,4,2,5,1,1,1,3,2,4,3,4,3,3,5,2,2,3,3,3,3,3,2,1,3,8,3486,2.0,29,226.85714285714286,2.0,6,1,7,2,7.370230641807081,9.236495329453033
73.0,5,1965,48.0,0,440,960,0,6.8679744089702925,1,0,1,0,3,1,120,0,0,0,0,0,11.458997122944673,4,1,2,1,2,1,2,1,3,3,2,3,3,3,2,1,2,3,4,3,2,2,1,3,43,1560,2.0,0,137.14285714285714,2.0,3,1,4,1,6.866933284461882,9.298534382712099
85.0,5,1950,0.0,0,350,458,0,6.728628613084702,0,0,1,0,2,1,0,0,77,0,0,400,11.326595886778735,4,1,2,1,1,1,2,1,3,3,2,3,3,2,1,2,2,2,2,2,3,2,1,1,91,324,1.0,77,139.16666666666666,2.0,2,1,5,1,6.727431724850855,9.271059107010888
77.0,5,1959,0.0,0,381,950,0,7.111512116496157,1,0,1,1,3,1,352,0,0,0,0,400,11.76718001130949,4,2,3,1,1,1,2,1,3,3,2,3,3,2,2,2,2,1,1,1,3,2,1,3,52,1707,2.5,0,175.0,2.0,4,1,4,0,7.110696122978827,9.140025198061156
0.0,7,2001,28.0,0,410,1610,0,7.384610383176974,1,0,2,0,3,1,168,68,0,0,0,0,12.230765258120545,4,2,4,1,1,1,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,2,1,3,34,3600,3.0,68,230.0,2.0,4,5,6,2,7.383989457978509,9.268986567408916
77.0,5,1985,336.0,0,741,741,755,7.457609289715606,0,0,2,1,3,1,192,46,0,0,0,0,12.089538829274222,4,1,4,3,1,1,3,1,4,3,2,3,3,3,2,2,3,3,4,3,3,2,1,4,26,0,2.5,46,216.5,3.0,3,4,6,2,6.884486652042782,9.127719343287845
64.0,5,1979,0.0,0,0,0,0,7.336936913707618,0,0,2,0,4,2,0,0,0,0,0,0,11.686576205316552,4,1,4,1,1,1,2,1,1,1,1,1,1,3,2,2,2,3,2,3,3,2,1,2,31,0,2.0,0,170.55555555555554,2.0,3,1,5,2,7.336285660021297,8.856376036730422
94.0,5,2009,0.0,0,1226,1226,0,7.112327444710911,0,0,2,0,3,1,0,36,0,0,0,0,12.200557464842063,4,2,5,1,1,1,2,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,3,2,0,2.0,36,175.14285714285714,2.0,6,1,7,3,7.111512116496157,9.249849505070895
0.0,4,1950,600.0,0,816,1040,592,7.506042178518122,0,0,1,1,4,1,0,0,0,0,184,0,12.040608205802641,3,1,1,1,1,1,2,2,3,3,2,2,3,5,2,1,2,2,2,3,3,2,1,2,77,448,1.5,184,227.25,2.0,4,5,7,1,7.111512116496157,8.95660873889395
75.0,5,2004,768.0,0,1053,1053,939,7.597396320212795,0,0,2,1,3,1,140,45,0,0,0,0,12.429216196844383,5,1,6,3,2,1,3,2,6,3,2,3,3,5,2,2,3,3,3,3,3,2,1,4,6,0,2.5,45,199.2,5.0,6,5,8,2,6.959398512133975,9.145908511816794
60.0,7,1995,0.0,0,641,641,0,6.954638864880987,0,0,1,0,2,1,0,0,0,0,0,450,11.512925464970229,3,1,2,1,2,1,2,1,2,3,2,3,3,4,2,2,2,2,2,2,1,2,1,1,123,0,1.0,0,149.57142857142858,3.0,6,1,4,1,6.953684210870537,9.287394001418473
50.0,5,1950,0.0,169,516,789,0,6.672032945461067,0,0,1,0,2,1,0,0,0,0,0,0,11.652687407345388,3,1,2,1,1,1,2,1,3,3,2,3,2,5,2,2,2,2,2,3,3,2,1,3,61,312,1.0,0,131.5,2.0,6,1,5,1,6.670766320845874,8.699681400989514
85.0,7,2005,0.0,0,793,793,520,7.325148957955575,0,0,2,0,3,1,0,0,144,0,0,0,11.652687407345388,3,1,1,1,1,1,2,1,3,3,2,3,3,3,1,1,1,1,1,1,1,2,1,2,89,0,2.0,144,189.625,3.0,6,1,5,0,6.904750769961838,9.04793908261736
105.0,6,1977,480.0,0,1139,1844,0,7.520234556474628,0,0,2,0,3,1,0,122,0,0,0,0,12.154779351142624,4,2,4,1,2,1,2,1,4,3,2,2,3,5,2,2,2,3,3,3,3,1,1,3,34,1410,2.0,122,230.5,3.0,4,4,6,2,7.519692404116539,9.371778717853713
75.0,4,1972,0.0,0,550,994,639,7.526178913346146,0,0,2,0,4,1,182,0,0,0,0,0,11.82700601127654,4,1,2,1,1,1,2,1,3,2,2,3,3,4,2,2,2,3,2,3,3,2,1,2,53,1332,2.0,0,231.875,2.0,2,1,6,1,7.103322062526113,9.161780181360806
0.0,5,2000,0.0,0,134,384,656,7.266128779556451,0,0,2,1,3,1,180,0,0,0,0,0,12.100712129872347,4,2,4,2,1,1,2,2,4,3,2,4,3,5,2,2,2,3,4,3,3,2,1,3,11,1000,2.5,0,178.75,3.0,6,4,7,2,6.651571873589727,8.955577146281511
77.0,5,2007,220.0,0,280,1264,1414,7.89989532313973,1,0,2,1,4,1,120,184,0,0,168,0,12.858319703517948,4,1,5,3,1,3,3,2,6,3,4,4,3,5,2,2,4,3,4,3,3,2,2,4,1,3936,3.5,352,245.0909090909091,5.0,6,5,7,3,7.156176637480615,9.20693457884135
0.0,5,1953,184.0,869,905,1809,0,7.723120092266331,1,0,2,0,3,1,166,120,192,0,0,0,12.287652632522597,4,1,5,1,2,1,2,1,4,3,3,3,3,3,2,2,3,2,2,3,3,1,1,3,55,105,3.0,312,282.375,3.0,2,6,6,2,7.7226775164680035,9.952325334619427
61.0,8,2002,0.0,150,104,1028,884,7.749753406274437,1,0,2,1,3,1,224,0,0,0,0,0,12.46651198158808,4,2,5,3,1,1,2,1,3,3,2,3,2,5,2,2,3,2,2,3,3,1,1,3,63,2322,3.5,0,232.0,5.0,2,4,6,1,7.269616749608169,8.890135107818843
34.0,5,1999,1129.0,0,310,729,729,7.285506548522786,0,0,2,1,2,1,0,32,0,0,0,0,12.078239274020289,5,1,6,3,1,1,2,2,4,3,2,4,3,4,2,2,2,2,2,3,3,2,1,2,9,1676,2.5,32,243.0,2.0,2,3,6,2,6.591673732008658,8.080546965824498
0.0,5,1962,116.0,670,252,1092,0,6.996681488176539,0,1,1,0,3,1,0,20,144,0,0,0,11.842229212112828,4,1,3,1,1,1,2,1,3,3,2,2,2,3,2,2,2,3,2,3,3,2,1,3,48,340,1.5,164,156.0,2.0,2,2,5,1,6.9957661563048505,9.360224821513475
74.0,5,2007,0.0,0,1125,1125,0,7.026426808699636,0,0,1,1,2,1,80,64,0,0,0,0,11.951180395901384,4,1,2,1,1,1,2,2,4,3,2,3,3,4,2,2,2,3,2,3,3,2,2,3,2,0,1.5,64,187.5,2.0,6,1,5,2,7.025538314638521,9.052164937010307
90.0,5,1990,0.0,0,203,1673,1523,8.078067881815437,1,0,3,0,5,1,367,0,0,0,0,0,12.676076274775909,4,1,4,3,2,1,2,2,4,3,3,4,3,4,2,2,3,3,2,3,3,2,1,4,21,5880,4.0,0,268.5,5.0,4,5,7,3,7.4377951216719325,9.423595190540022
65.0,5,2006,0.0,0,728,728,728,7.284134806195205,0,0,2,1,3,1,0,24,0,0,0,0,12.007560729337492,4,1,5,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,2,4,2,0,2.5,24,161.77777777777777,4.0,6,5,6,2,6.590301048196686,9.043340831280013
0.0,5,1969,0.0,0,0,938,0,6.8966943316227125,1,0,1,0,1,1,0,130,0,130,0,0,12.100712129872347,4,2,5,2,2,1,2,1,3,3,5,3,3,5,2,2,2,3,2,3,3,2,1,3,38,2814,2.0,260,197.6,2.0,4,5,6,2,6.895682697747868,9.973666387157374
50.0,5,1950,0.0,0,732,732,351,7.024649030453636,0,0,1,0,3,1,0,0,140,0,0,0,11.512925464970229,3,1,1,1,1,1,2,2,3,3,2,3,3,4,2,2,2,2,2,3,2,1,1,2,69,0,1.0,140,224.6,0.0,4,1,4,1,6.648984550024776,8.709630081951286
75.0,7,1958,135.0,0,510,1080,0,6.985641817639208,0,0,1,0,3,1,0,0,0,0,130,0,11.820410164718188,4,1,3,1,2,1,2,1,3,3,2,2,3,4,2,2,2,3,2,3,3,2,1,3,51,1140,1.0,130,180.0,1.0,2,1,6,1,6.984716320118266,9.155356063643422
55.0,5,1993,0.0,0,899,1199,0,7.090076835776092,0,0,2,0,2,1,0,63,0,0,0,0,11.94405831982697,4,1,4,1,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,16,1200,2.0,63,199.83333333333334,2.0,4,1,6,2,7.089243155027514,8.973731569708402
48.0,5,1998,0.0,0,1362,1362,0,7.369600720526409,0,0,2,0,3,1,192,0,0,0,0,0,12.106252310247962,4,2,4,1,1,1,2,1,4,2,2,3,3,3,2,2,2,3,2,3,3,2,1,3,31,0,2.0,0,198.25,3.0,3,4,6,2,7.368970402194793,9.743553514619803
60.0,8,1982,0.0,0,30,520,0,6.626717749249025,1,0,1,0,2,1,53,0,0,0,0,0,11.344506813345266,3,1,1,1,1,1,2,1,3,3,4,4,3,4,1,2,2,1,1,1,1,2,1,2,72,1960,2.0,0,125.66666666666667,2.0,2,1,6,0,6.253828811575473,8.821879862683842
0.0,5,1976,0.0,0,958,1078,0,6.8658910748834385,0,0,2,0,2,1,0,205,0,0,0,0,11.759785542901755,4,2,3,1,1,1,2,1,4,3,2,3,3,3,2,2,2,3,3,3,3,2,1,4,32,360,2.0,205,159.66666666666666,2.0,4,4,6,2,6.86484777797086,8.502891406705377
55.0,7,1950,0.0,0,556,672,0,6.734591659972948,0,0,1,0,3,1,0,0,0,0,0,0,11.37366339763672,3,2,2,1,1,1,2,1,3,3,2,2,3,5,2,2,2,1,1,1,1,2,1,1,78,232,1.0,0,140.0,1.0,3,4,5,0,6.733401891837359,8.386856689688234
69.0,5,1966,266.0,0,148,660,688,7.207118856207756,0,0,1,1,3,1,188,108,0,0,0,0,11.951180395901384,4,1,3,3,1,1,2,1,3,3,2,2,3,3,2,2,2,3,3,3,3,2,1,4,41,1024,1.5,108,192.57142857142858,2.0,6,3,6,2,6.492239835020471,8.934718614016768
69.0,7,1991,85.0,28,413,1008,0,6.960347729101308,0,1,1,1,3,1,0,80,0,180,0,0,11.918390573078392,4,1,3,1,1,1,2,1,3,3,2,3,2,3,2,1,4,2,3,3,3,1,1,3,49,1701,2.0,260,150.42857142857142,2.0,4,1,5,2,6.959398512133975,9.102086786535928
88.0,6,1966,309.0,0,479,924,941,7.67693714581808,0,0,2,1,4,1,105,66,0,0,0,0,12.328290278254423,4,1,3,3,1,1,2,1,3,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,41,1335,2.5,66,239.66666666666666,3.0,2,6,7,2,7.103322062526113,9.561067663645012
0.0,5,2000,40.0,0,297,992,1032,7.628031126930335,1,0,2,1,3,1,24,48,0,0,0,0,12.404923504275338,4,2,4,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,10,2780,3.5,48,256.75,3.0,6,4,6,2,6.92951677076365,9.411238314343073
75.0,6,2002,0.0,0,658,1063,0,7.191429330036379,1,0,1,0,3,1,0,0,0,0,0,0,11.923378114589433,4,1,3,1,1,1,2,1,3,3,2,3,3,4,2,2,3,2,2,3,3,2,1,3,49,1215,2.0,0,165.875,3.0,2,1,5,2,7.190676034332207,8.907747686788648
0.0,5,2002,136.0,0,262,1267,0,7.167809184316444,1,0,2,0,2,1,192,25,0,0,0,0,12.301382825334498,4,2,6,1,1,1,3,2,6,3,2,4,3,5,2,2,3,3,4,3,3,2,1,3,9,4020,3.0,25,185.14285714285714,3.0,6,1,8,2,7.16703787691222,8.832587702434553
78.0,6,1993,0.0,0,891,1461,0,7.451241684987676,0,0,2,1,3,1,0,96,180,0,0,0,12.100712129872347,4,2,3,1,1,1,2,1,3,3,2,3,3,4,2,2,2,3,3,3,3,1,1,3,39,1710,2.5,276,215.125,3.0,4,4,5,2,7.450660796211539,9.243388226022383
80.0,6,1970,288.0,0,1304,1304,0,7.428333194190806,0,0,2,0,3,1,98,0,0,0,0,0,12.066810578196666,4,1,4,1,2,1,2,2,3,3,2,3,3,4,2,2,2,3,2,3,3,1,1,3,39,0,2.0,0,210.25,3.0,4,5,7,2,7.427738840532894,9.249657234353133
0.0,5,1967,196.0,0,519,1214,0,7.102499355774649,0,0,2,0,3,1,0,111,0,0,0,0,11.870599909242044,4,2,3,1,1,1,2,1,3,3,2,2,3,3,2,2,2,3,3,3,3,2,1,3,41,1390,2.0,111,202.33333333333334,1.0,2,3,5,1,7.101675971619444,9.245321340871428
82.0,5,1989,70.0,0,1907,1907,0,7.580699752224563,0,0,3,0,5,2,0,0,0,0,0,0,12.049418835484797,4,1,3,1,1,1,2,1,3,3,2,3,3,4,2,2,2,2,2,3,3,2,1,2,19,0,3.0,0,195.9,2.0,6,1,7,3,7.580189417944541,9.312084355859467
73.0,5,2000,320.0,0,336,1004,848,7.52456122628536,0,0,2,1,3,1,224,106,0,0,0,0,12.345834587905333,4,2,5,3,1,1,3,2,4,3,3,4,3,5,2,2,3,3,4,3,3,2,1,4,10,2672,2.5,106,231.5,3.0,6,5,8,3,6.911747300251674,9.112396727646056
65.0,5,1997,0.0,0,107,928,836,7.475905969367397,1,0,2,1,3,1,276,99,0,0,0,0,12.352335152508426,4,2,5,3,1,1,2,2,4,3,2,4,3,5,2,2,3,3,3,3,3,1,1,4,13,3284,3.5,99,220.5,3.0,6,1,6,2,6.833031732786201,9.64387450001194
70.0,5,1971,0.0,0,432,864,0,6.762729506931879,0,0,1,0,3,1,0,0,0,0,0,0,11.652687407345388,4,1,3,1,1,1,2,1,3,3,2,3,3,3,2,2,2,1,1,1,3,2,1,3,40,1296,1.0,0,144.0,1.0,3,2,4,0,6.761572768804055,9.259225769705994
78.0,5,2005,0.0,0,434,1734,0,7.45876269238096,1,0,2,0,3,1,160,24,0,0,0,0,12.468436909997665,4,1,5,1,1,1,3,2,4,3,4,4,3,5,2,2,3,3,4,3,3,2,1,3,2,5200,3.0,24,216.75,3.0,6,1,7,2,7.458186157340487,9.362718052397065
71.0,4,1952,0.0,0,403,910,475,7.234177179749849,0,0,2,0,4,1,0,0,0,0,0,0,12.01974306733868,4,1,3,1,1,1,2,1,3,3,2,3,3,2,2,2,2,2,2,3,3,1,1,2,59,1521,2.0,0,197.85714285714286,1.0,3,1,5,2,6.813444599510896,9.050288983827956
78.0,5,1999,183.0,0,811,1490,0,7.31455283232408,1,0,2,0,3,1,144,29,0,0,0,0,12.225875272826354,4,2,5,1,1,1,3,2,4,3,5,4,3,5,2,2,3,3,3,3,3,2,1,3,11,2716,3.0,29,214.42857142857142,2.0,6,1,7,2,7.313886831633462,9.243388226022383
70.0,5,1963,336.0,0,396,1728,0,7.455298485683291,1,0,2,0,6,2,0,0,0,0,0,0,11.736069016284437,3,1,3,1,1,1,2,1,3,3,2,3,3,3,2,2,2,2,2,3,3,2,1,2,44,3996,3.0,0,157.0909090909091,2.0,3,1,5,2,7.454719949364001,9.116139576577355
24.0,5,2006,50.0,0,970,970,739,7.444248649496705,0,0,2,0,3,1,0,40,0,0,0,0,11.77528972943772,3,1,2,3,1,3,3,2,4,3,2,3,3,5,2,2,3,2,2,3,3,2,1,2,3,0,2.0,40,213.625,3.0,6,1,6,2,6.877296071497429,7.833203948641057
51.0,7,1993,0.0,0,506,715,0,6.775366090936392,1,0,1,0,2,1,48,0,0,0,0,0,11.56171562913966,3,1,2,1,1,1,2,1,3,3,2,2,3,3,2,1,2,2,2,2,3,2,1,1,79,418,2.0,0,145.83333333333334,2.0,2,1,5,1,6.774223886357614,8.71948076085107
0.0,5,2001,180.0,0,884,884,1151,7.618742377670413,0,0,2,1,3,1,144,48,0,0,0,0,12.312682380588432,4,2,4,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,10,0,2.5,48,226.11111111111111,4.0,6,5,7,2,6.784457062637643,9.159678457173955
63.0,5,2005,120.0,0,400,1080,0,6.985641817639208,1,0,1,0,3,1,0,0,0,0,0,0,11.856515169360305,4,1,4,1,1,1,2,2,4,3,2,4,3,5,2,2,3,1,1,1,3,2,1,3,5,2720,2.0,0,154.28571428571428,2.0,6,1,7,0,6.984716320118266,8.922791623969637
0.0,4,1950,0.0,0,896,896,448,7.20414929203594,0,0,1,0,3,1,200,114,0,0,0,0,11.652687407345388,3,1,2,1,1,1,2,1,4,3,2,3,3,4,2,1,2,2,2,2,3,2,1,2,71,0,1.0,114,168.0,3.0,2,1,5,1,6.79794041297493,8.738895704934043
120.0,6,1975,0.0,0,253,969,0,6.877296071497429,0,0,1,1,3,1,0,0,0,0,0,0,11.711776323715394,4,1,5,1,1,1,2,1,3,3,4,2,3,3,2,2,2,3,2,3,3,1,1,3,33,1432,1.5,0,161.5,1.0,3,1,5,2,6.876264611890766,9.24541789858888
107.0,5,2008,436.0,0,310,1710,0,7.444833273892193,1,0,2,0,2,1,0,102,0,0,0,0,12.827729194939907,4,1,7,1,2,3,3,2,6,3,5,4,3,5,2,2,3,3,3,3,3,2,2,3,2,5600,3.0,102,244.28571428571428,3.0,6,5,8,3,7.444248649496705,9.539068413863964
0.0,5,1971,252.0,0,409,825,896,7.597897950521784,0,0,2,1,4,1,0,66,0,0,0,0,12.154779351142624,4,2,4,3,1,1,2,1,3,3,2,3,3,4,2,2,2,3,3,3,3,1,1,4,36,1248,2.5,66,221.44444444444446,3.0,3,5,6,2,7.00033446027523,9.602652693506046
0.0,7,1975,0.0,1080,93,1602,0,7.133295954896068,1,0,1,0,1,1,409,0,0,0,0,0,12.367340793126296,4,1,5,1,2,1,2,1,4,3,5,2,3,4,2,2,2,3,3,3,3,2,1,3,49,858,2.0,0,250.4,2.0,4,5,6,2,7.132497551660044,9.510519035757246
84.0,5,1950,0.0,0,1200,1200,0,7.0909098220799835,0,0,1,0,4,1,0,0,228,0,0,0,11.736069016284437,3,1,2,1,1,1,2,1,3,3,2,3,3,3,2,1,2,2,2,2,3,2,1,1,84,0,1.0,228,150.0,2.0,2,1,6,1,7.090076835776092,9.33617975681533
60.0,5,1950,0.0,0,572,572,524,7.00033446027523,0,0,1,0,2,1,0,8,128,0,0,0,11.27720313144916,4,1,2,1,1,1,2,1,3,3,2,3,3,2,1,1,2,1,1,1,1,2,1,2,85,0,1.0,136,182.66666666666666,2.0,2,1,6,0,6.349138991379798,9.169622538697624
60.0,7,1950,0.0,0,0,0,0,6.947937068614969,0,0,1,0,2,1,0,0,0,0,0,0,11.603679828238693,4,1,3,1,2,1,2,1,1,1,1,1,1,3,2,1,2,2,2,3,3,2,1,3,57,0,1.0,0,173.33333333333334,2.0,2,1,5,2,6.946975992135418,8.881975184248867
92.0,5,2010,84.0,0,774,774,1194,7.585281078639126,0,0,2,1,4,1,0,75,0,0,0,0,12.504323669331189,4,1,6,3,1,1,3,2,6,3,2,3,3,5,2,2,4,3,4,3,3,2,2,4,2,0,2.5,75,218.66666666666666,3.0,6,5,8,3,6.651571873589727,9.392995206560258
100.0,5,2005,0.0,0,769,991,956,7.5745584842024805,0,0,2,1,3,1,0,136,0,0,0,0,12.448626590364206,5,1,6,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,1,1,4,7,888,2.5,136,216.33333333333334,4.0,6,5,7,2,6.898714534329988,9.437714959818209
134.0,5,2006,456.0,0,1335,1392,1070,7.809135398120538,1,0,2,1,4,1,239,132,0,168,0,0,12.676076274775909,4,2,4,3,1,1,3,2,4,3,3,4,3,5,2,2,3,3,3,3,3,2,2,4,2,228,3.5,300,246.2,4.0,6,5,7,2,7.238496840894365,9.87194528452625
0.0,6,1984,0.0,0,572,1232,0,7.117205503164344,0,0,2,0,3,1,0,0,0,0,0,0,11.998433280751929,4,2,6,1,1,1,2,2,4,3,2,2,3,3,2,2,2,3,2,3,3,2,1,3,25,1320,2.0,0,176.0,2.0,4,1,6,2,7.116394144093465,9.316590491818841
110.0,5,2004,664.0,0,556,1572,1096,7.889459149404524,1,0,2,1,3,1,400,0,0,0,0,0,12.929991484756872,4,2,7,3,1,1,3,2,6,3,4,4,3,5,2,2,4,3,4,3,3,2,1,4,6,4064,3.5,0,242.54545454545453,6.0,6,6,9,3,7.360103972989152,9.524347869595513
95.0,5,2005,226.0,0,340,1541,0,7.340835554123275,0,0,2,0,3,1,0,70,0,0,0,0,12.301382825334498,4,1,7,1,1,1,3,2,4,3,3,2,3,5,2,2,3,3,3,3,3,2,2,3,6,2402,2.0,70,192.625,3.0,6,5,7,2,7.340186835320115,9.407796816354407
55.0,6,1956,0.0,0,882,882,0,6.78332520060396,0,0,1,0,1,1,0,0,0,0,0,0,11.544424132029599,4,1,2,1,1,1,2,1,3,3,2,3,3,5,2,2,2,1,1,1,3,1,1,1,52,0,1.0,0,176.4,2.0,2,1,4,0,6.782192056006791,8.612685172875459
40.0,7,2004,0.0,0,779,1149,467,7.388327859577107,0,0,2,0,3,1,0,0,183,0,0,0,11.931635799828413,3,1,2,1,1,1,2,1,3,3,3,2,3,4,2,1,3,2,2,3,3,2,1,2,82,740,2.0,183,269.3333333333333,1.0,2,1,6,1,7.046647277848756,8.594339400592892
62.0,7,1999,0.0,181,112,644,547,7.212294468500341,1,0,2,0,4,2,140,0,0,0,0,0,11.755871643580617,4,1,2,1,1,1,2,1,3,3,2,3,3,4,2,2,2,1,1,1,3,2,1,2,69,1053,3.0,0,193.57142857142858,0.0,2,1,5,0,6.694562058521095,9.220983532074662
0.0,5,1993,0.0,768,470,1617,0,7.532623618788788,1,0,1,0,2,1,476,0,0,0,142,0,12.154779351142624,4,2,5,1,2,1,3,1,3,3,2,2,2,5,2,1,2,3,4,3,3,1,1,3,55,758,2.0,142,233.375,4.0,2,7,5,1,7.532088143541722,9.278839788400875
86.0,5,2007,300.0,0,294,1582,551,7.6787889981991535,1,0,1,1,3,1,178,120,0,0,0,0,12.693498620467778,4,1,7,3,1,3,3,2,6,3,2,4,3,5,2,2,4,3,4,3,3,2,2,4,1,5152,2.5,120,240.11111111111111,4.0,6,5,8,3,7.383989457978509,9.265112607823163
62.0,5,2004,0.0,0,840,840,880,7.450660796211539,0,0,2,1,3,1,100,48,0,0,0,0,12.119969946476761,4,2,4,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,4,0,2.5,48,215.0,3.0,6,5,7,2,6.733401891837359,9.0173622349937
0.0,6,1981,653.0,0,1686,1686,0,7.443078374348515,0,0,2,1,2,1,574,64,0,0,0,0,12.337100907936577,4,2,6,1,2,1,3,1,4,3,2,3,3,3,2,2,2,3,3,3,3,2,1,3,26,0,2.5,64,243.85714285714286,3.0,4,4,8,2,7.442492722794441,9.72136597574484
0.0,6,1950,0.0,0,360,720,0,7.232010331664759,0,0,1,1,2,1,237,0,0,0,0,0,11.763684183317412,3,2,2,1,1,1,2,1,3,3,2,3,3,3,2,2,2,2,2,3,3,2,1,2,67,1080,1.5,0,172.75,4.0,2,1,5,2,6.74993119378857,9.422139821589736
